hour_index,gpu_HP,gpu_Spot,cpu_HP,cpu_Spot,gpu_total,cpu_total
2165,7011.6649,42.0,170955.3128,528.0,7053.6649,171483.3128
2166,7004.3716,36.2583,170989.4167,449.4072,7040.6299,171438.8239
2167,6995.52,32.0,170874.0817,396.0,7027.52,171270.0817
2168,6997.9272,32.4561,170870.7233,409.7806,7030.3833,171280.5039
2169,7001.4281,32.6442,170910.98,406.9867,7034.0723,171317.9667
2170,7081.4821,48.9064,171980.1804,669.0472,7130.3885,172649.2276
2171,7202.8637,75.8167,173736.2646,1050.6772,7278.6803,174786.9418
2172,7247.9656,87.8119,174474.0336,1215.0567,7335.7775,175689.0903
2173,7231.7368,90.2597,174245.5567,1248.4589,7321.9966,175494.0156
2174,7239.9991,84.9181,174863.8641,1156.735,7324.9171,176020.5991
2175,7302.8116,98.1675,175883.0692,1309.8539,7400.9791,177192.9231
2176,7348.067,87.7556,176492.5164,1182.6194,7435.8225,177675.1358
2177,7360.7152,88.3764,176764.3471,1228.7631,7449.0916,177993.1102
2178,7333.5181,94.4111,176414.9068,1321.5528,7427.9292,177736.4596
2179,7331.8559,73.265,176216.9212,1005.9933,7405.1209,177222.9146
2180,7362.6413,66.0569,177010.5629,894.5967,7428.6983,177905.1596
2181,7347.1074,88.1211,176698.0903,1205.6911,7435.2285,177903.7814
2182,7349.8807,77.4114,176653.1042,1055.2461,7427.2921,177708.3503
2183,7359.3466,57.9908,176846.6566,782.2083,7417.3374,177628.8649
2184,6943.8051,26.1556,171895.9711,317.1778,6969.9606,172213.1489
2185,6931.8084,32.4336,171700.2558,404.5042,6964.242,172104.76
2186,6936.4054,38.2733,171654.7572,485.8267,6974.6788,172140.5839
2187,6917.4815,39.6944,171403.23,505.7222,6957.1759,171908.9522
2188,6917.88,42.8836,171410.395,549.8344,6960.7636,171960.2294
2189,6925.1721,44.5164,171595.6017,574.2622,6969.6885,172169.8639
2190,6940.9226,45.0,171837.9283,582.0,6985.9226,172419.9283
2191,6971.0239,45.3131,172157.3678,587.0089,7016.337,172744.3767
2192,6986.2174,46.0861,172361.5706,599.2056,7032.3036,172960.7761
2193,7022.7212,46.0,172989.3433,598.0,7068.7212,173587.3433
2194,7116.3361,70.9739,174349.4536,979.3622,7187.31,175328.8158
2195,7259.2441,69.7494,175919.3521,966.44,7328.9935,176885.7921
2196,7283.5452,63.4675,176075.1175,864.2028,7347.0127,176939.3203
2197,7318.9788,64.6583,176445.8378,865.2494,7383.6371,177311.0872
2198,7396.5651,65.9231,177880.21,872.8847,7462.4881,178753.0947
2199,7373.8235,61.1308,178225.4206,805.8628,7434.9543,179031.2833
2200,7390.4421,65.9661,177996.9322,870.4956,7456.4082,178867.4278
2201,7407.2988,58.7858,178231.8322,770.5661,7466.0846,179002.3983
2202,7362.6534,68.18,177515.5703,902.7836,7430.8334,178418.3539
2203,7335.0452,63.7128,176790.4883,840.8583,7398.758,177631.3467
2204,7345.0514,31.0033,176763.2817,381.9428,7376.0548,177145.2244
2205,7357.0419,26.3267,176597.7506,316.5733,7383.3686,176914.3239
2206,7332.2947,22.3147,176213.9722,261.2894,7354.6094,176475.2617
2207,7348.9073,21.7839,176609.8922,255.1989,7370.6912,176865.0911
2208,7152.9251,21.1769,173950.095,247.4572,7174.1021,174197.5522
2209,7113.9329,23.0233,173246.1925,276.3267,7136.9563,173522.5192
2210,7110.1765,20.1864,173023.3331,234.9822,7130.3629,173258.3153
2211,7131.0522,20.0,173495.2456,232.0,7151.0522,173727.2456
2212,7102.2759,23.9331,173202.7267,285.625,7126.2089,173488.3517
2213,7103.4152,21.5817,173115.905,254.0678,7124.9969,173369.9728
2214,7116.2017,20.0,173281.5956,232.0,7136.2017,173513.5956
2215,7134.0228,20.4003,173439.4633,238.4044,7154.4231,173677.8678
2216,7141.3974,20.17,173484.4533,236.38,7161.5674,173720.8333
2217,7157.3097,19.6964,173698.3892,219.7761,7177.0061,173918.1653
2218,7156.529,19.7136,173663.0361,206.54,7176.2426,173869.5761
2219,7183.5751,28.2403,174140.0417,345.7894,7211.8154,174485.8311
2220,7226.746,42.4544,174831.0539,558.4689,7269.2004,175389.5228
2221,7225.5755,44.1264,174761.6506,585.0778,7269.7019,175346.7283
2222,7237.1483,48.0,174817.2967,640.0,7285.1483,175457.2967
2223,7257.8823,50.3006,174887.6706,674.2883,7308.1829,175561.9589
2224,7293.2566,49.5153,175090.4758,661.8275,7342.7718,175752.3033
2225,7367.9607,49.24,175952.3272,656.88,7417.2007,176609.2072
2226,7398.7899,43.5156,176192.6222,577.2178,7442.3054,176769.84
2227,7415.8682,40.2211,176164.3478,529.5378,7456.0893,176693.8856
2228,7533.5755,37.0511,178353.6458,484.9844,7570.6266,178838.6303
2229,7610.3296,36.7244,179807.735,484.1422,7647.0541,180291.8772
2230,7514.9262,34.8919,177505.1536,456.4206,7549.8182,177961.5742
2231,7656.8379,37.3319,179700.4694,491.85,7694.1699,180192.3194
2232,7420.861,27.605,175896.8178,337.4783,7448.466,176234.2961
2233,7406.4761,31.5439,175446.3636,393.3739,7438.02,175839.7375
2234,7471.5241,32.0,175820.2861,400.0,7503.5241,176220.2861
2235,7498.8859,31.1289,176022.0903,387.8044,7530.0147,176409.8947
2236,7512.9227,28.0,176144.8,344.0,7540.9227,176488.8
2237,7536.8195,27.9183,176247.2578,342.6933,7564.7378,176589.9511
2238,7562.8861,29.4222,176383.6931,363.9111,7592.3083,176747.6042
2239,7609.5052,29.56,176729.8189,365.84,7639.0652,177095.6589
2240,7634.5024,29.2133,176904.3875,360.9867,7663.7157,177265.3742
2241,7670.1127,31.0617,177192.5431,385.0383,7701.1743,177577.5814
2242,7690.8521,30.0308,177496.16,370.4317,7720.8829,177866.5917
2243,7743.8887,44.4408,178388.5389,569.8928,7788.3295,178958.4317
2244,7756.0291,32.4203,178568.2406,398.8267,7788.4494,178967.0672
2245,7806.7721,32.4642,178911.7583,402.0739,7839.2362,179313.8322
2246,7876.7994,37.6653,179822.4881,463.8322,7914.4647,180286.3203
2247,7910.8872,41.5289,180296.9731,516.1589,7952.4161,180813.1319
2248,7981.6341,42.4453,181434.3897,530.2244,8024.0794,181964.6142
2249,8034.3454,39.1347,182496.2706,485.4722,8073.4801,182981.7428
2250,8033.0105,34.5567,182699.7339,436.9067,8067.5671,183136.6406
2251,8015.9876,32.1756,182271.9081,404.4278,8048.1631,182676.3358
2252,8024.762,33.0914,182355.8964,418.1517,8057.8534,182774.0481
2253,8038.7925,36.0256,182592.4408,461.5333,8074.8181,183053.9742
2254,8066.7646,39.7322,183174.4642,516.4444,8106.4968,183690.9086
2255,8100.9081,40.9919,183630.7439,534.2722,8141.9,184165.0161
2256,7523.2979,29.2256,168542.8131,363.9489,7552.5234,168906.7619
2257,7492.1895,24.4761,168097.3886,293.4117,7516.6656,168390.8003
2258,7490.4597,28.7589,167750.6456,350.6244,7519.2186,168101.27
2259,7488.2212,30.3286,167677.2489,371.2861,7518.5498,168048.535
2260,7495.1737,29.7289,167889.3669,362.5844,7524.9026,168251.9514
2261,7496.1114,24.1378,167800.5622,253.8578,7520.2492,168054.42
2262,7495.8546,22.0,167817.0844,224.0,7517.8546,168041.0844
2263,7514.5891,22.7778,168015.4242,234.8889,7537.3669,168250.3131
2264,7521.2816,23.1033,168032.7692,239.4133,7544.3849,168272.1825
2265,7514.5777,33.3419,167918.3356,380.7794,7547.9197,168299.115
2266,7594.1096,55.1556,169519.4231,678.5889,7649.2652,170198.012
2267,7727.5557,60.3453,172255.42,758.6131,7787.9009,173014.0331
2268,7719.8406,50.0089,171992.4278,616.1244,7769.8495,172608.5522
2269,7703.6181,46.8114,171709.1094,562.0628,7750.4295,172271.1722
2270,7745.9614,61.0433,171931.7792,773.0928,7807.0048,172704.8719
2271,7890.8502,64.6608,174676.3019,839.4456,7955.511,175515.7475
2272,8001.6636,63.5589,174739.2125,824.0822,8065.2225,175563.2947
2273,8019.2224,64.1692,174595.7992,862.3433,8083.3916,175458.1425
2274,8016.9494,53.6456,174843.7928,719.0378,8070.595,175562.8306
2275,8020.0156,47.9628,174905.3928,608.0444,8067.9784,175513.4372
2276,8087.9896,41.3447,175999.0108,515.6022,8129.3343,176514.6131
2277,8032.3926,51.8083,175392.5131,674.4931,8084.2009,176067.0061
2278,8051.7651,66.3722,175874.1506,878.7089,8118.1373,176752.8594
2279,8039.0031,71.0497,175862.8733,941.8867,8110.0529,176804.7599
2280,7437.3912,31.1256,167237.6169,395.1733,7468.5168,167632.7903
2281,7389.7594,30.3661,166698.0786,412.3011,7420.1256,167110.3797
2282,7382.7696,29.9589,166584.1375,448.8986,7412.7284,167033.0361
2283,7386.0027,27.1278,166713.2156,415.7889,7413.1304,167129.0044
2284,7371.2453,29.0,166705.0222,442.0,7400.2453,167147.0222
2285,7370.7244,29.0,166745.0589,442.0,7399.7244,167187.0589
2286,7356.0619,31.8075,166579.6956,475.5789,7387.8694,167055.2744
2287,7325.6168,30.7542,166284.2944,452.0856,7356.371,166736.38
2288,7323.3827,31.3222,166101.2683,460.5111,7354.7049,166561.7794
2289,7334.1677,44.4314,166399.7803,641.7239,7378.5991,167041.5042
2290,7511.3321,62.7456,169038.7467,872.875,7574.0776,169911.6217
2291,7581.2702,79.6403,169807.9839,1103.2878,7660.9105,170911.2717
2292,7642.3453,69.2469,170349.7383,946.37,7711.5922,171296.1083
2293,7647.1845,75.7056,170423.8222,1032.9956,7722.8901,171456.8178
2294,7668.112,81.4139,171029.87,1114.9983,7749.5259,172144.8683
2295,7650.7737,75.75,171005.9733,1026.5422,7726.5237,172032.5156
2296,7684.6706,93.2114,171730.4153,1160.16,7777.882,172890.5753
2297,7699.3748,130.5728,172554.2111,1540.3158,7829.9476,174094.5269
2298,7700.4567,117.8917,172735.6558,1403.8356,7818.3484,174139.4914
2299,7714.7129,64.7408,172951.2147,870.3158,7779.4537,173821.5306
2300,7710.6925,80.1803,172994.8575,1105.8047,7790.8728,174100.6622
2301,7730.8806,68.9622,173105.3997,958.8864,7799.8428,174064.2861
2302,7742.8636,66.5856,173190.8136,934.4261,7809.4492,174125.2397
2303,7705.7462,72.8133,173085.6872,996.0264,7778.5595,174081.7136
2304,7475.4297,58.6531,169827.6256,786.8686,7534.0827,170614.4942
2305,7432.0665,51.3431,169328.3089,683.1353,7483.4096,170011.4442
2306,7397.8888,45.7353,169151.3211,603.8678,7443.6241,169755.1889
2307,7366.4879,46.9444,169019.3367,623.1333,7413.4324,169642.47
2308,7358.4074,46.4156,169204.8517,615.8178,7404.823,169820.6694
2309,7340.9597,48.4281,169166.6281,643.5389,7389.3877,169810.1669
2310,7333.8558,48.99,169292.01,652.895,7382.8458,169944.905
2311,7339.5816,44.8258,169319.1389,605.5617,7384.4075,169924.7006
2312,7335.1368,43.5736,169412.8233,588.0306,7378.7104,170000.8539
2313,7350.8723,49.8383,169815.5183,670.0231,7400.7106,170485.5414
2314,7390.8013,65.6514,171307.1047,868.3006,7456.4527,172175.4053
2315,7415.583,78.9089,172633.7647,990.9644,7494.4919,173624.7292
2316,7334.7174,90.6744,171511.9028,1144.7239,7425.3918,172656.6267
2317,7293.5884,90.2936,171413.5211,1137.7731,7383.882,172551.2942
2318,7356.5671,88.8572,172196.6383,1120.7917,7445.4244,173317.43
2319,7385.6133,86.5275,172955.6503,1092.8786,7472.1408,174048.5289
2320,7372.1589,96.4144,172682.6847,1227.4328,7468.5734,173910.1175
2321,7399.0355,105.2522,173106.7972,1374.6389,7504.2877,174481.4361
2322,7420.4667,111.0156,173384.1394,1460.3172,7531.4823,174844.4567
2323,7423.4527,105.3806,173376.2797,1384.5483,7528.8332,174760.8281
2324,7370.1549,110.4278,173003.8672,1466.1044,7480.5827,174469.9717
2325,7322.0175,92.0961,172431.9322,1214.315,7414.1136,173646.2472
2326,7308.2455,75.1581,172207.5397,967.4694,7383.4035,173175.0092
2327,7310.9777,76.1181,172211.8494,969.3981,7387.0958,173181.2475
2328,6928.8975,45.4269,167268.1519,542.9722,6974.3244,167811.1242
2329,6901.4769,36.1203,166686.2631,424.2328,6937.5972,167110.4958
2330,6879.7306,29.7389,166261.9233,344.8667,6909.4695,166606.79
2331,6891.1437,28.9931,166420.61,336.14,6920.1368,166756.75
2332,6906.9962,24.0942,166511.97,273.13,6931.0904,166785.1
2333,6905.1667,20.0,166563.9578,224.0,6925.1667,166787.9578
2334,6906.21,20.0,166555.0167,224.0,6926.21,166779.0167
2335,6922.0751,25.8858,166626.4456,305.01,6947.9609,166931.4556
2336,6936.3181,19.4436,166840.5333,214.2106,6955.7617,167054.7439
2337,6956.4748,19.2142,167230.4908,210.9983,6975.689,167441.4892
2338,7006.0565,30.2908,168108.2715,366.9444,7036.3474,168475.2159
2339,7219.5295,49.7803,169881.5797,634.6858,7269.3098,170516.2656
2340,7309.4979,48.7711,171009.0747,663.2256,7358.269,171672.3003
2341,7343.1477,48.1628,171251.95,635.8856,7391.3105,171887.8356
2342,7355.7924,39.0508,171891.4236,496.6567,7394.8432,172388.0803
2343,7304.8473,32.5278,172382.9664,407.6031,7337.3751,172790.5694
2344,7309.9649,31.9558,172841.3567,402.1239,7341.9208,173243.4806
2345,7370.5584,37.6467,173930.7076,482.1108,7408.205,174412.8184
2346,7379.0343,42.5869,174031.5161,554.0447,7421.6212,174585.5608
2347,7366.0259,54.9497,173780.0289,735.3244,7420.9756,174515.3533
2348,7398.4058,56.6006,174384.1589,765.7261,7455.0064,175149.885
2349,7433.3712,48.9694,174705.9925,658.18,7482.3407,175364.1725
2350,7425.8257,62.0681,174562.5817,834.3767,7487.8938,175396.9583
2351,7433.174,79.0225,174731.1289,1050.7203,7512.1965,175781.8492
2352,6988.3794,35.1769,168358.1711,446.9661,7023.5564,168805.1372
2353,6931.1458,38.8858,167647.6925,501.0389,6970.0317,168148.7314
2354,6928.3217,36.2458,167625.9622,465.95,6964.5675,168091.9122
2355,6935.0401,35.2319,167644.2089,453.7833,6970.272,168097.9922
2356,6941.4816,34.325,167768.7422,442.9,6975.8066,168211.6422
2357,6935.9213,33.0867,167732.4278,429.9767,6969.008,168162.4044
2358,6938.9257,29.3194,167896.6633,385.6378,6968.2451,168282.3011
2359,6963.8615,25.6153,168277.8461,335.6139,6989.4768,168613.46
2360,6962.1258,23.9031,168223.7367,314.5011,6986.0288,168538.2378
2361,6962.9682,22.6756,168236.7408,289.3911,6985.6438,168526.1319
2362,7023.2776,24.8383,169042.0349,313.0483,7048.1159,169355.0832
2363,7125.2499,35.6411,170521.8433,466.2197,7160.891,170988.0631
2364,7148.2976,56.8167,170504.7858,762.4333,7205.1143,171267.2192
2365,7148.313,42.8283,170461.5322,566.0094,7191.1414,171027.5417
2366,7178.5225,52.1078,170902.4897,697.4869,7230.6303,171599.9766
2367,7211.0527,50.8778,171554.7386,679.2339,7261.9305,172233.9725
2368,7321.6009,55.0417,173345.2531,737.5394,7376.6426,174082.7925
2369,7389.4736,57.2042,174410.4183,772.1953,7446.6778,175182.6136
2370,7396.452,68.19,174626.0178,930.58,7464.642,175556.5978
2371,7371.3178,73.0647,174134.9989,987.4278,7444.3826,175122.4267
2372,7363.3953,83.8967,174066.0333,1111.9258,7447.292,175177.9592
2373,7348.281,100.9789,173710.2467,1321.4842,7449.2599,175031.7308
2374,7339.0857,103.2403,173549.485,1351.8719,7442.3259,174901.3569
2375,7321.6175,92.1242,173305.0653,1197.5467,7413.7417,174502.6119
2376,7013.5936,49.5606,168637.6022,609.3622,7063.1542,169246.9644
2377,7003.0015,39.5444,168457.4536,487.1233,7042.5459,168944.5769
2378,7017.1663,34.0,168601.7567,421.0,7051.1663,169022.7567
2379,7028.5624,32.3939,169071.6756,397.8539,7060.9563,169469.5294
2380,7029.2712,30.5647,169145.9033,374.3522,7059.8359,169520.2556
2381,7025.8606,32.2767,169055.9289,396.32,7058.1372,169452.2489
2382,7011.1822,31.1108,168942.9564,382.5517,7042.2931,169325.5081
2383,7037.3378,31.1664,169141.0789,383.2044,7068.5042,169524.2833
2384,7058.0063,30.0,169535.4078,365.0,7088.0063,169900.4078
2385,7070.2578,37.0267,169599.5633,452.8064,7107.2844,170052.3697
2386,7081.5618,71.3794,169735.6072,868.2222,7152.9412,170603.8294
2387,7091.8281,77.8386,169848.3597,948.9561,7169.6667,170797.3158
2388,7098.5194,79.5494,169953.8644,969.5933,7178.0689,170923.4578
2389,7145.2271,81.3394,170878.0222,991.0733,7226.5665,171869.0956
2390,7192.1993,88.6081,171455.5228,1148.7183,7280.8073,172604.2411
2391,7200.378,83.1494,171601.8861,1092.7933,7283.5274,172694.6794
2392,7204.9386,73.8061,171579.4111,980.6733,7278.7447,172560.0844
2393,7212.3799,77.1986,171723.2597,1021.3833,7289.5785,172744.6431
2394,7213.0063,74.5667,171784.0667,990.5117,7287.573,172774.5783
2395,7192.427,79.5331,171487.8522,1050.3967,7271.9601,172538.2489
2396,7176.921,82.5456,171272.8469,1086.5467,7259.4666,172359.3936
2397,7165.207,85.3464,171189.2172,1120.4486,7250.5534,172309.6658
2398,7176.8828,85.8544,171268.1869,1129.8267,7262.7372,172398.0136
2399,7171.2099,82.5275,171255.8031,1037.4739,7253.7374,172293.2769
2400,6981.1942,38.9425,168631.1749,533.5789,7020.1367,169164.7538
2401,6962.345,39.1897,168350.7217,497.3278,7001.5347,168848.0495
2402,6944.473,42.7586,168042.9844,507.7389,6987.2316,168550.7233
2403,6950.9513,51.0353,168107.2061,607.3078,7001.9866,168714.5139
2404,6946.1695,58.5553,168147.0506,691.6633,7004.7248,168838.7139
2405,6932.1168,74.3972,168109.2761,881.7667,7006.514,168991.0428
2406,6935.2754,73.8225,168153.3408,874.0922,7009.0979,169027.4331
2407,6954.6874,62.0219,168260.99,733.2633,7016.7093,168994.2533
2408,6955.3971,58.1642,168241.7111,687.3378,7013.5612,168929.0489
2409,6954.6302,58.5836,168222.2633,694.0033,7013.2139,168916.2667
2410,6956.1988,75.0194,168261.6556,907.7178,7031.2183,169169.3733
2411,7017.569,82.2022,169345.2933,993.2467,7099.7712,170338.54
2412,7054.2264,81.9019,169698.9278,978.5556,7136.1283,170677.4833
2413,7080.3448,87.9794,169868.4367,1065.1356,7168.3243,170933.5722
2414,7114.8989,88.3344,170349.7194,1078.0178,7203.2333,171427.7372
2415,7138.0482,91.6683,170676.6511,1123.7367,7229.7166,171800.3878
2416,7146.1822,89.8819,170621.3406,1102.0981,7236.0641,171723.4386
2417,7160.0862,88.2781,170719.6839,1092.2244,7248.3643,171811.9083
2418,7146.5956,83.1286,170516.1467,1022.93,7229.7242,171539.0767
2419,7169.3403,81.7356,170830.5407,1005.3658,7251.0758,171835.9065
2420,7172.0304,85.2786,170816.8728,1054.3433,7257.309,171871.2161
2421,7157.854,87.54,170566.5152,1083.8289,7245.394,171650.3441
2422,7168.2977,83.8683,170656.8767,1041.42,7252.1661,171698.2967
2423,7178.8334,81.3811,170773.2206,1016.9861,7260.2145,171790.2067
2424,6994.4961,42.1917,168639.5053,501.3139,7036.6878,169140.8192
2425,6992.5139,41.1761,168546.9744,491.6733,7033.6901,169038.6478
2426,7017.9607,38.4419,168838.5942,462.0711,7056.4027,169300.6653
2427,7026.4406,38.9692,169067.705,468.6233,7065.4097,169536.3283
2428,7023.4528,38.3425,169032.555,455.4689,7061.7953,169488.0239
2429,7006.9983,48.2958,168873.0378,576.55,7055.2941,169449.5878
2430,7002.7031,53.8208,168970.355,642.8267,7056.524,169613.1817
2431,7032.7039,51.2011,169010.1622,611.4133,7083.9051,169621.5756
2432,7031.509,52.7947,168963.4478,632.1222,7084.3037,169595.57
2433,7026.9738,57.9267,168973.2944,692.12,7084.9005,169665.4144
2434,7041.8113,69.1931,169245.2725,827.2611,7111.0044,170072.5336
2435,7081.3183,71.5803,169995.6739,853.4325,7152.8986,170849.1064
2436,7133.6652,71.1506,170998.6461,853.1239,7204.8158,171851.77
2437,7207.6147,73.5225,172107.3844,890.1622,7281.1372,172997.5467
2438,7150.1921,70.5022,170971.3944,854.0267,7220.6944,171825.4211
2439,7143.1714,60.6056,170703.4322,731.65,7203.777,171435.0822
2440,7157.6083,45.6133,170795.0181,547.36,7203.2217,171342.3781
2441,7159.7037,51.2669,170928.8208,616.8256,7210.9707,171545.6464
2442,7159.9331,50.5364,170930.5294,599.6522,7210.4695,171530.1817
2443,7167.9956,55.5639,170978.3106,660.2078,7223.5594,171638.5183
2444,7163.7239,59.95,170884.1322,731.6178,7223.6739,171615.75
2445,7151.2684,75.34,170712.7086,939.56,7226.6084,171652.2686
2446,7142.5806,67.4953,170564.9967,860.1572,7210.0759,171425.1539
2447,7151.1201,74.4717,170884.4427,951.9278,7225.5918,171836.3705
2448,6922.1465,47.9978,166843.2397,594.1678,6970.1443,167437.4075
2449,6925.5498,45.5978,166869.8628,559.0408,6971.1476,167428.9036
2450,6907.9411,48.2775,166469.6572,583.33,6956.2186,167052.9872
2451,6913.6648,55.5344,166430.1289,670.4133,6969.1993,167100.5422
2452,6884.2803,56.6464,166074.6339,676.2267,6940.9267,166750.8606
2453,6847.1877,58.0,165392.6744,692.0,6905.1877,166084.6744
2454,6833.6241,49.6308,165147.99,587.3589,6883.2549,165735.3489
2455,6855.4029,43.8928,165215.4311,526.4556,6899.2957,165741.8867
2456,6850.9804,39.9128,165177.0394,483.6311,6890.8932,165660.6706
2457,6863.6454,34.73,165299.155,417.4267,6898.3754,165716.5817
2458,6939.3551,40.3811,166222.2832,498.0167,6979.7362,166720.2998
2459,7033.2102,88.0147,167568.434,1145.6086,7121.2249,168714.0426
2460,7070.8312,78.6061,167995.8106,1007.7075,7149.4373,169003.5181
2461,7078.9682,78.0286,168185.1822,1002.6456,7156.9968,169187.8278
2462,7119.4228,65.5539,168743.2692,849.9139,7184.9767,169593.1831
2463,7126.6404,66.7911,168920.5999,886.7147,7193.4316,169807.3147
2464,7174.7519,63.9986,169586.7039,853.9806,7238.7506,170440.6844
2465,7198.047,96.4228,170029.1885,1258.9217,7294.4698,171288.1102
2466,7175.435,112.2392,169727.7367,1438.7944,7287.6742,171166.5311
2467,7214.126,94.3472,170318.9275,1193.6483,7308.4732,171512.5758
2468,7241.2818,108.225,170612.4172,1389.4189,7349.5068,172001.8361
2469,7264.5002,107.4964,170879.2074,1438.0344,7371.9966,172317.2418
2470,7229.7476,105.8844,170173.4626,1439.3589,7335.6321,171612.8215
2471,7238.0717,81.5875,170164.9679,1053.2169,7319.6592,171218.1849
2472,6850.1881,61.0919,165676.9439,845.1089,6911.2801,166522.0528
2473,6846.7241,72.8858,165307.9444,1026.7189,6919.61,166334.6633
2474,6901.2609,60.7022,166128.9356,813.98,6961.9631,166942.9156
2475,6884.8654,75.6742,166027.7689,964.5211,6960.5396,166992.29
2476,6861.0076,81.4836,165785.3694,1029.62,6942.4912,166814.9894
2477,6856.9431,83.8325,165760.9594,1054.8167,6940.7756,166815.7761
2478,6882.7509,89.4853,165991.7556,1127.6144,6972.2362,167119.37
2479,6902.4729,82.4539,166113.6243,1043.3711,6984.9268,167156.9954
2480,6914.4419,82.3917,166291.2669,1034.7,6996.8336,167325.9669
2481,6922.3936,90.7211,166488.3092,1134.0433,7013.1147,167622.3525
2482,7038.0512,93.7233,167909.5488,1197.4211,7131.7745,169106.9699
2483,7134.1953,98.2708,169245.1483,1290.3489,7232.4661,170535.4972
2484,7147.1679,99.4064,169423.1097,1330.6367,7246.5743,170753.7464
2485,7131.7228,94.1739,169011.6815,1255.6244,7225.8967,170267.3059
2486,7153.9433,91.0842,169403.4542,1196.0078,7245.0275,170599.4619
2487,7213.5704,85.8531,170075.0275,1119.1667,7299.4234,171194.1942
2488,7174.6766,85.2797,169203.5649,1117.4128,7259.9563,170320.9777
2489,7234.276,89.1556,170363.8266,1179.5561,7323.4315,171543.3827
2490,7225.2276,103.5461,170636.0678,1299.5728,7328.7737,171935.6406
2491,7249.6355,89.9119,171003.4819,1182.4833,7339.5475,172185.9653
2492,7274.8471,97.9675,171273.8864,1288.4258,7372.8146,172562.3122
2493,7263.2264,129.1908,171293.14,1722.2633,7392.4172,173015.4033
2494,7241.0951,121.2183,171310.2902,1614.3811,7362.3134,172924.6713
2495,7215.2769,104.9336,171004.2075,1407.2011,7320.2106,172411.4086
2496,6817.0771,51.1447,165172.5378,661.8478,6868.2218,165834.3856
2497,6835.02,47.1969,165554.2656,609.5381,6882.217,166163.8036
2498,6805.4137,50.5328,165049.0489,650.2581,6855.9465,165699.3069
2499,6799.5825,63.4236,164957.0522,827.0833,6863.0061,165784.1356
2500,6802.0901,69.4028,164959.7819,900.9592,6871.4929,165860.7411
2501,6781.7406,70.9989,164666.6644,919.4808,6852.7395,165586.1453
2502,6782.7002,70.4931,164670.1361,916.4956,6853.1932,165586.6317
2503,6817.6656,67.0894,164926.5706,872.4631,6884.755,165799.0336
2504,6814.949,81.8422,164910.2178,1066.3928,6896.7912,165976.6106
2505,6823.8567,89.7047,165016.1667,1176.4858,6913.5614,166192.6525
2506,6892.4278,78.5142,166254.6839,1031.7769,6970.9419,167286.4608
2507,6977.9011,84.6139,167478.7219,1144.8242,7062.515,168623.5461
2508,7011.1489,92.2208,167798.3722,1316.7436,7103.3697,169115.1158
2509,7025.5256,95.9789,168005.1273,1368.7044,7121.5045,169373.8317
2510,7132.2586,87.4025,169644.2375,1199.6381,7219.6611,170843.8756
2511,7202.9495,92.0033,170951.6383,1185.0814,7294.9528,172136.7197
2512,7161.9172,98.8719,169961.7947,1241.9606,7260.7892,171203.7553
2513,7192.5102,101.0861,170149.2769,1263.4481,7293.5963,171412.725
2514,7273.3154,93.9003,171575.6344,1203.5072,7367.2157,172779.1417
2515,7240.9958,162.2731,170686.1411,2702.5975,7403.2689,173388.7386
2516,7261.6355,152.0789,170785.1117,2403.4011,7413.7144,173188.5128
2517,7278.2613,152.0939,171216.4836,2360.9744,7430.3551,173577.4581
2518,7273.0429,141.8769,171199.3867,2140.8864,7414.9199,173340.2731
2519,7267.5744,114.7031,171116.1844,1493.395,7382.2774,172609.5794
2520,6797.922,51.6025,164097.1328,610.5197,6849.5245,164707.6525
2521,6800.6647,39.7911,163907.7669,447.3178,6840.4558,164355.0847
2522,6792.6911,32.1256,163846.8619,341.7578,6824.8167,164188.6197
2523,6793.8278,33.4531,163853.9578,361.7958,6827.2809,164215.7536
2524,6795.46,32.6611,163940.1711,349.9167,6828.1211,164290.0878
2525,6805.2392,32.3017,163995.2778,344.8267,6837.5409,164340.1044
2526,6825.8258,32.0,164055.0133,340.0,6857.8258,164395.0133
2527,6848.6133,32.0,164242.2211,340.0,6880.6133,164582.2211
2528,6848.5453,32.0,164222.2156,340.0,6880.5453,164562.2156
2529,6880.1062,38.5914,164615.7364,430.3819,6918.6976,165046.1183
2530,6960.5135,76.9617,165792.5003,897.1953,7037.4752,166689.6956
2531,7065.3111,105.5222,167233.6472,1287.5919,7170.8333,168521.2392
2532,7067.1315,128.2236,167400.2417,1519.9761,7195.3551,168920.2178
2533,7137.496,127.7356,168503.6267,1531.9283,7265.2316,170035.555
2534,7213.2478,115.3358,169703.6658,1402.63,7328.5836,171106.2958
2535,7215.222,120.0078,169551.2956,1466.3394,7335.2298,171017.635
2536,7274.2956,125.7017,170924.9761,1559.8258,7399.9973,172484.8019
2537,7336.9818,100.8569,172464.3544,1302.4744,7437.8387,173766.8289
2538,7334.7315,99.9061,172584.7633,1276.8203,7434.6376,173861.5836
2539,7340.4878,104.9897,172586.8717,1349.0169,7445.4775,173935.8886
2540,7380.0525,96.8528,172906.2135,1235.6239,7476.9052,174141.8374
2541,7326.3003,76.8381,172285.1361,954.2056,7403.1383,173239.3417
2542,7308.6135,93.8708,171917.8972,1185.1911,7402.4843,173103.0883
2543,7296.3681,105.1283,171934.2477,1342.2933,7401.4964,173276.5411
